GeneId,GeneName,Chromosome,Strand,GeneStart,GeneEnd,KaryotypeBand,Synonyms
ENSG00000233493,TMEM238,19,-1,55379244,55384292,q13.42,HGNC:40042
ENSG00000108107,RPL28,19,1,55385932,55403250,q13.42,HGNC:10330
ENSG00000284029,MIR6805,19,1,55388181,55388242,q13.42,HGNC:50215
ENSG00000108106,UBE2S,19,-1,55399745,55407788,q13.42,HGNC:17895
ENSG00000187902,SHISA7,19,-1,55428740,55443300,q13.42,HGNC:35409
ENSG00000063241,ISOC2,19,-1,55452985,55462343,q13.42,HGNC:26278
ENSG00000283567,C19orf85,19,-1,55463001,55464751,q13.42,HGNC:53653
ENSG00000269859,ZNF628-DT,19,-1,55475983,55476482,q13.42,HGNC:55271
ENSG00000197483,ZNF628,19,1,55476617,55484487,q13.42,HGNC:28054
ENSG00000090971,NAT14,19,1,55485188,55487568,q13.42,HGNC:28918
ENSG00000179954,SSC5D,19,1,55488404,55519099,q13.42,HGNC:26641
ENSG00000187550,SBK2,19,-1,55528611,55537133,q13.42,HGNC:34416
ENSG00000231274,SBK3,19,-1,55540656,55545543,q13.42,HGNC:44121
ENSG00000218891,ZNF579,19,-1,55576774,55580848,q13.42,HGNC:26646
ENSG00000179943,FIZ1,19,-1,55591376,55601970,q13.42,HGNC:25917
ENSG00000171443,ZNF524,19,1,55600022,55603138,q13.42,HGNC:28322
ENSG00000261221,ZNF865,19,1,55605647,55617269,q13.42,HGNC:38705
ENSG00000179922,ZNF784,19,-1,55620741,55624566,q13.42,HGNC:33111
ENSG00000213015,ZNF580,19,1,55635016,55643470,q13.42,HGNC:29473
ENSG00000171425,ZNF581,19,1,55635459,55645623,q13.42,HGNC:25017
ENSG00000173581,CCDC106,19,1,55641062,55653161,q13.42,HGNC:30181
ENSG00000063244,U2AF2,19,1,55654146,55674716,q13.42,HGNC:23156
ENSG00000063245,EPN1,19,1,55675226,55709858,q13.42,HGNC:21604
ENSG00000185792,NLRP9,19,-1,55708438,55738402,q13.42,HGNC:22941
ENSG00000222524,RN7SKP109,19,1,55737285,55737600,q13.42,HGNC:45833
ENSG00000223638,RFPL4A,19,1,55759014,55763175,q13.42,HGNC:16449
ENSG00000229292,RFPL4AL1,19,1,55769118,55773420,q13.42,HGNC:45147
ENSG00000255238,RFPL4AP1,19,1,55777553,55778900,q13.42,HGNC:45138
ENSG00000179873,NLRP11,19,-1,55785397,55836800,q13.42,HGNC:22945
ENSG00000160505,NLRP4,19,1,55836540,55881855,q13.43,HGNC:22943
ENSG00000173572,NLRP13,19,-1,55891699,55932336,q13.43,HGNC:22937
ENSG00000179709,NLRP8,19,1,55947832,55988629,q13.43,HGNC:22940
ENSG00000171487,NLRP5,19,1,55999726,56061810,q13.43,HGNC:21269
ENSG00000267522,LINC01864,19,1,56066684,56078801,q13.43,HGNC:52683
ENSG00000142409,ZNF787,19,-1,56087366,56121295,q13.43,HGNC:26998
ENSG00000167685,ZNF444,19,1,56132599,56160893,q13.43,HGNC:16052
ENSG00000197487,GALP,19,1,56176008,56185775,q13.43,HGNC:24840
ENSG00000197213,ZSCAN5B,19,-1,56189570,56197920,q13.43,HGNC:34246
ENSG00000204532,ZSCAN5C,19,1,56202273,56209200,q13.43,HGNC:34294
ENSG00000131848,ZSCAN5A,19,-1,56219670,56368383,q13.43,HGNC:23710
ENSG00000267908,ZSCAN5DP,19,1,56244043,56247482,q13.43,HGNC:37706
ENSG00000267710,EDDM13,19,1,56272748,56310454,q13.43,HGNC:53168
ENSG00000267549,ZSCAN5A-AS1,19,1,56314703,56365316,q13.43,HGNC:55294
ENSG00000213014,VN2R17P,19,-1,56317177,56318008,q13.43,HGNC:33223
ENSG00000240225,ZNF542P,19,1,56368099,56379828,q13.43,HGNC:25393
ENSG00000018869,ZNF582,19,-1,56375846,56393545,q13.43,HGNC:26421
ENSG00000267781,SLC25A36P1,19,1,56386226,56386690,q13.43,HGNC:48935
ENSG00000267454,ZNF582-DT,19,1,56393656,56399172,q13.43,HGNC:25213
ENSG00000198440,ZNF583,19,1,56397966,56436035,q13.43,HGNC:26427
ENSG00000198046,ZNF667,19,-1,56439325,56478065,q13.43,HGNC:28854
ENSG00000166770,ZNF667-AS1,19,1,56477250,56504362,q13.43,HGNC:44321
ENSG00000196263,ZNF471,19,1,56507850,56530221,q13.43,HGNC:23226
ENSG00000267421,ZFP28-DT,19,-1,56536156,56538575,q13.43,HGNC:55297
ENSG00000196867,ZFP28,19,1,56538948,56556808,q13.43,HGNC:17801
ENSG00000269696,ZNF470-DT,19,-1,56545566,56567411,q13.43,HGNC:55272
ENSG00000197016,ZNF470,19,1,56567468,56588911,q13.43,HGNC:22220
ENSG00000268847,SIGLEC31P,19,-1,56589495,56590281,q13.43,HGNC:16072
ENSG00000197951,ZNF71,19,1,56595300,56626481,q13.43,HGNC:13141
ENSG00000269793,ZIM2-AS1,19,1,56595313,56799602,q13.43,HGNC:51304
ENSG00000268182,SMIM17,19,1,56643159,56657247,q13.43,HGNC:27114
ENSG00000127903,ZNF835,19,-1,56661980,56671783,q13.43,HGNC:34332
ENSG00000268067,OR5AH1P,19,1,56760933,56761215,q13.43,HGNC:14714
ENSG00000269699,ZIM2,19,-1,56774547,56840729,q13.43,HGNC:12875
ENSG00000198300,PEG3,19,-1,56810077,56840728,q13.43,HGNC:8826
ENSG00000268654,MIMT1,19,1,56840866,56848556,q13.43,HGNC:33464
ENSG00000268483,RPL7AP69,19,1,57065334,57066139,q13.43,HGNC:36697
ENSG00000131864,USP29,19,1,57119138,57131926,q13.43,HGNC:18563
ENSG00000141946,ZIM3,19,-1,57134096,57145202,q13.43,HGNC:16366
ENSG00000258873,DUXA,19,-1,57154021,57167485,q13.43,HGNC:32179
ENSG00000083844,ZNF264,19,1,57191500,57222846,q13.43,HGNC:13057
ENSG00000105146,AURKC,19,1,57230802,57235548,q13.43,HGNC:11391
ENSG00000204524,ZNF805,19,1,57240632,57262728,q13.43,HGNC:23272
ENSG00000267871,ZNF460-AS1,19,-1,57267211,57280334,q13.43,HGNC:53774
ENSG00000197714,ZNF460,19,1,57280051,57294069,q13.43,HGNC:21628
ENSG00000178229,ZNF543,19,1,57320472,57330770,q13.43,HGNC:25281
ENSG00000131845,ZNF304,19,1,57351271,57359898,q13.43,HGNC:13505
ENSG00000152433,ZNF547,19,1,57363477,57379565,q13.43,HGNC:26432
ENSG00000256060,TRAPPC2B,19,1,57363551,57365405,q13.43,HGNC:10710
ENSG00000188785,ZNF548,19,1,57389850,57402992,q13.43,HGNC:26561
ENSG00000186272,ZNF17,19,1,57411161,57421934,q13.43,HGNC:12958
ENSG00000186230,ZNF749,19,1,57435325,57447101,q13.43,HGNC:32783
ENSG00000178201,VN1R1,19,-1,57454790,57457140,q13.43,HGNC:13548
ENSG00000268545,VN1R107P,19,1,57459912,57460120,q13.43,HGNC:37431
ENSG00000197128,ZNF772,19,-1,57466663,57477570,q13.43,HGNC:33106
ENSG00000105136,ZNF419,19,1,57487711,57496098,q13.43,HGNC:20648
ENSG00000152439,ZNF773,19,1,57499915,57518404,q13.43,HGNC:30487
ENSG00000121406,ZNF549,19,1,57527325,57557542,q13.43,HGNC:26632
ENSG00000251369,ZNF550,19,-1,57535257,57559863,q13.43,HGNC:28643
ENSG00000083817,ZNF416,19,-1,57571566,57578911,q13.43,HGNC:20645
ENSG00000171649,ZIK1,19,1,57578456,57593890,q13.43,HGNC:33104
ENSG00000183647,ZNF530,19,1,57599885,57612722,q13.43,HGNC:29297
ENSG00000213762,ZNF134,19,1,57614233,57624724,q13.43,HGNC:12918
ENSG00000121417,ZNF211,19,1,57630395,57644041,q13.43,HGNC:13003
ENSG00000180532,ZSCAN4,19,1,57651476,57679152,q13.43,HGNC:23709
ENSG00000269097,TPRG1LP1,19,1,57664280,57665039,q13.43,HGNC:52353
ENSG00000204519,ZNF551,19,1,57681969,57717301,q13.43,HGNC:25108
ENSG00000179909,ZNF154,19,-1,57696275,57709204,q13.43,HGNC:12939
ENSG00000083814,ZNF671,19,-1,57719751,57727624,q13.43,HGNC:26279
ENSG00000152443,ZNF776,19,1,57746815,57758148,q13.43,HGNC:26765
ENSG00000083828,ZNF586,19,1,57769655,57819939,q13.43,HGNC:25949
ENSG00000178935,ZNF552,19,-1,57803841,57814913,q13.43,HGNC:26135
ENSG00000269343,ZNF587B,19,1,57819721,57846238,q13.43,HGNC:37142
ENSG00000269304,FKBP1AP1,19,-1,57826461,57826778,q13.43,HGNC:3714
ENSG00000204514,ZNF814,19,-1,57848731,57889074,q13.43,HGNC:33258
ENSG00000198466,ZNF587,19,1,57849859,57865117,q13.43,HGNC:30955
ENSG00000173480,ZNF417,19,-1,57900296,57916610,q13.43,HGNC:20646
ENSG00000196724,ZNF418,19,-1,57921882,57935402,q13.43,HGNC:20647
ENSG00000152454,ZNF256,19,-1,57940833,57947706,q13.43,HGNC:13049
ENSG00000177025,C19orf18,19,-1,57958437,57974534,q13.43,HGNC:28642
ENSG00000166704,ZNF606,19,-1,57977076,58003349,q13.43,HGNC:25879
ENSG00000235974,VN2R19P,19,-1,58012589,58025926,q13.43,HGNC:33225
ENSG00000152467,ZSCAN1,19,1,58034025,58054631,q13.43,HGNC:23712
ENSG00000268660,LETM1P2,19,1,58044592,58046769,q13.43,HGNC:33985
ENSG00000270837,HNRNPDLP4,19,-1,58049046,58049346,q13.43,HGNC:48808
ENSG00000176293,ZNF135,19,1,58059239,58086310,q13.43,HGNC:12919
ENSG00000243642,RN7SL526P,19,1,58069970,58070288,q13.43,HGNC:46542
ENSG00000121413,ZSCAN18,19,-1,58083838,58118427,q13.43,HGNC:21037
ENSG00000181894,ZNF329,19,-1,58126248,58155110,q13.43,HGNC:14209
ENSG00000171606,ZNF274,19,1,58183029,58213562,q13.43,HGNC:13068
ENSG00000213013,RPS15AP36,19,1,58216180,58216561,q13.43,HGNC:36803
ENSG00000198131,ZNF544,19,1,58228594,58277495,q13.43,HGNC:16759
ENSG00000268516,ZNF8-DT,19,-1,58257270,58278808,q13.43,HGNC:55280
ENSG00000278129,ZNF8,19,1,58278955,58302791,q13.43,HGNC:13154
ENSG00000142396,ERVK3-1,19,1,58305319,58315663,q13.43,HGNC:30466
ENSG00000182318,ZSCAN22,19,1,58326994,58342332,q13.43,HGNC:4929
ENSG00000277588,MIR6806,19,1,58334688,58334751,q13.43,HGNC:49937
ENSG00000121410,A1BG,19,-1,58345178,58353492,q13.43,HGNC:5
ENSG00000268895,A1BG-AS1,19,1,58347718,58355455,q13.43,HGNC:37133
ENSG00000174586,ZNF497,19,-1,58354357,58362848,q13.43,HGNC:23714
ENSG00000269054,ZNF497-AS1,19,1,58362583,58367593,q13.43,HGNC:55277
ENSG00000252211,RNA5SP473,19,1,58363438,58363562,q13.43,HGNC:43373
ENSG00000152475,ZNF837,19,-1,58367618,58381030,q13.43,HGNC:25164
ENSG00000083845,RPS5,19,1,58386400,58394806,q13.43,HGNC:10426
ENSG00000266640,MIR4754,19,-1,58386770,58386858,q13.43,HGNC:41786
ENSG00000269855,RNF225,19,1,58395656,58397079,q13.43,HGNC:51249
ENSG00000268307,LINC02560,19,1,58400221,58400679,q13.43,HGNC:53600
ENSG00000171574,ZNF584,19,1,58401504,58418327,q13.43,HGNC:27318
ENSG00000131849,ZNF132,19,-1,58432814,58440153,q13.43,HGNC:12916
ENSG00000269473,ZNF132-DT,19,1,58440448,58445849,q13.43,HGNC:55273
ENSG00000249471,ZNF324B,19,1,58451611,58457833,q13.43,HGNC:33107
ENSG00000083812,ZNF324,19,1,58467045,58475436,q13.43,HGNC:14096
ENSG00000083838,ZNF446,19,1,58474017,58481230,q13.43,HGNC:21036
ENSG00000083807,SLC27A5,19,-1,58479512,58512413,q13.43,HGNC:10999
ENSG00000252334,RNU6-1337P,19,-1,58483749,58483843,q13.43,HGNC:48300
ENSG00000265272,RN7SL693P,19,1,58490797,58491075,q13.43,HGNC:46709
ENSG00000119574,ZBTB45,19,-1,58513530,58538911,q13.43,HGNC:23715
ENSG00000264910,RN7SL525P,19,-1,58543299,58543578,q13.43,HGNC:46541
ENSG00000130726,TRIM28,19,1,58544064,58550722,q13.43,HGNC:16384
ENSG00000275924,MIR6807,19,1,58550285,58550376,q13.43,HGNC:50191
ENSG00000130724,CHMP2A,19,-1,58551566,58555105,q13.43,HGNC:30216
ENSG00000130725,UBE2M,19,-1,58555712,58558954,q13.43,HGNC:12491
ENSG00000267858,MZF1-AS1,19,1,58559129,58574797,q13.43,HGNC:51271
ENSG00000099326,MZF1,19,-1,58561931,58573575,q13.43,HGNC:13108
ENSG00000213753,CENPBD2P,19,1,58573503,58605223,q13.43,HGNC:28421
ENSG00000223972,DDX11L1,1,1,11869,14409,p36.33,HGNC:37102
ENSG00000227232,WASH7P,1,-1,14404,29570,p36.33,HGNC:38034
ENSG00000278267,MIR6859-1,1,-1,17369,17436,p36.33,HGNC:50039
ENSG00000243485,MIR1302-2HG,1,1,29554,31109,p36.33,HGNC:52482
ENSG00000284332,MIR1302-2,1,1,30366,30503,p36.33,HGNC:35294
ENSG00000237613,FAM138A,1,-1,34554,36081,p36.33,HGNC:32334
ENSG00000268020,OR4G4P,1,1,52473,53312,p36.33,HGNC:14822
ENSG00000240361,OR4G11P,1,1,57598,64116,p36.33,HGNC:31276
ENSG00000186092,OR4F5,1,1,65419,71585,p36.33,HGNC:14825
ENSG00000233750,CICP27,1,1,131025,134836,p36.33,HGNC:48835
ENSG00000222623,RNU6-1100P,1,-1,157784,157887,p36.33,HGNC:48063
ENSG00000279928,DDX11L17,1,1,182696,184174,p36.33,HGNC:55080
ENSG00000279457,WASH9P,1,-1,185217,195411,p36.33,HGNC:53981
ENSG00000273874,MIR6859-2,1,-1,187891,187958,p36.33,HGNC:49954
ENSG00000236679,RPL23AP24,1,-1,347982,348366,p36.33,HGNC:36176
ENSG00000269732,WBP1LP7,1,1,439870,440232,p36.33,HGNC:43955
ENSG00000284733,OR4F29,1,-1,450740,451678,p36.33,HGNC:31275
ENSG00000233653,CICP7,1,1,487101,489906,p36.33,HGNC:37756
ENSG00000225972,MTND1P23,1,1,629062,629433,p36.33,HGNC:42092
ENSG00000225630,MTND2P28,1,1,629640,630683,p36.33,HGNC:42129
ENSG00000237973,MTCO1P12,1,1,631074,632616,p36.33,HGNC:52014
ENSG00000229344,MTCO2P12,1,1,632757,633438,p36.33,HGNC:52028
ENSG00000240409,MTATP8P1,1,1,633535,633741,p36.33,HGNC:44571
ENSG00000248527,MTATP6P1,1,1,633696,634376,p36.33,HGNC:44575
ENSG00000198744,MTCO3P12,1,1,634376,634922,p36.33,HGNC:52042
ENSG00000268663,WBP1LP6,1,1,674842,675265,p36.33,HGNC:43956
ENSG00000284662,OR4F16,1,-1,685679,686673,p36.33,HGNC:15079
ENSG00000229376,CICP3,1,1,722092,724903,p36.33,HGNC:37742
ENSG00000223181,RNU6-1199P,1,-1,758233,758336,p36.33,HGNC:48162
ENSG00000237491,LINC01409,1,1,778747,810065,p36.33,HGNC:50701
ENSG00000177757,FAM87B,1,1,817371,819837,p36.33,HGNC:32236
ENSG00000228794,LINC01128,1,1,825138,859446,p36.33,HGNC:49377
ENSG00000225880,LINC00115,1,-1,826206,827522,p36.33,HGNC:26211
ENSG00000230368,FAM41C,1,-1,868071,876903,p36.33,HGNC:27635
ENSG00000234711,TUBB8P11,1,1,873292,874349,p36.33,HGNC:32337
ENSG00000223764,LINC02593,1,-1,916865,921016,p36.33,HGNC:53933
ENSG00000187634,SAMD11,1,1,923923,944575,p36.33,HGNC:28706
ENSG00000188976,NOC2L,1,-1,944203,959309,p36.33,HGNC:24517
ENSG00000187961,KLHL17,1,1,960584,965719,p36.33,HGNC:24023
ENSG00000187583,PLEKHN1,1,1,966482,975865,p36.33,HGNC:25284
ENSG00000187642,PERM1,1,-1,975204,982093,p36.33,HGNC:28208
ENSG00000188290,HES4,1,-1,998962,1000172,p36.33,HGNC:24149
ENSG00000187608,ISG15,1,1,1001138,1014540,p36.33,HGNC:4053
ENSG00000188157,AGRN,1,1,1020120,1056118,p36.33,HGNC:329
ENSG00000237330,RNF223,1,-1,1070967,1074306,p36.33,HGNC:40020
ENSG00000131591,C1orf159,1,-1,1081818,1116361,p36.33,HGNC:26062
ENSG00000223823,LINC01342,1,1,1137017,1144056,p36.33,HGNC:50551
ENSG00000207730,MIR200B,1,1,1167104,1167198,p36.33,HGNC:31579
ENSG00000207607,MIR200A,1,1,1167863,1167952,p36.33,HGNC:31578
ENSG00000198976,MIR429,1,1,1169005,1169087,p36.33,HGNC:13784
ENSG00000205231,TTLL10-AS1,1,-1,1173056,1179555,p36.33,HGNC:41159
ENSG00000162571,TTLL10,1,1,1173880,1197936,p36.33,HGNC:26693
ENSG00000186891,TNFRSF18,1,-1,1203508,1206592,p36.33,HGNC:11914
ENSG00000186827,TNFRSF4,1,-1,1211340,1214153,p36.33,HGNC:11918
ENSG00000078808,SDF4,1,-1,1216909,1232067,p36.33,HGNC:24188
ENSG00000176022,B3GALT6,1,1,1232237,1235041,p36.33,HGNC:17978
ENSG00000184163,C1QTNF12,1,-1,1242446,1246722,p36.33,HGNC:32308
ENSG00000160087,UBE2J2,1,-1,1253909,1273864,p36.33,HGNC:19268
ENSG00000230415,LINC01786,1,1,1275223,1280420,p36.33,HGNC:52575
ENSG00000162572,SCNN1D,1,1,1280436,1292029,p36.33,HGNC:10601
ENSG00000131584,ACAP3,1,-1,1292390,1309609,p36.33,HGNC:16754
ENSG00000278073,MIR6726,1,-1,1296110,1296170,p36.33,HGNC:50009
ENSG00000169972,PUSL1,1,1,1308597,1311677,p36.33,HGNC:26914
ENSG00000127054,INTS11,1,-1,1311585,1324687,p36.33,HGNC:26052
ENSG00000283712,MIR6727,1,-1,1312502,1312566,p36.33,HGNC:50171
ENSG00000224051,CPTP,1,1,1324756,1328896,p36.33,HGNC:28116
ENSG00000169962,TAS1R3,1,1,1331280,1335314,p36.33,HGNC:15661
ENSG00000107404,DVL1,1,-1,1335276,1349418,p36.33,HGNC:3084
ENSG00000284372,MIR6808,1,-1,1339650,1339708,p36.33,HGNC:50046
ENSG00000162576,MXRA8,1,-1,1352689,1361777,p36.33,HGNC:7542
ENSG00000175756,AURKAIP1,1,-1,1373730,1375495,p36.33,HGNC:24114
ENSG00000223663,NDUFB4P8,1,1,1378666,1379032,p36.33,HGNC:45256
ENSG00000221978,CCNL2,1,-1,1385711,1399335,p36.33,HGNC:20570
ENSG00000224870,MRPL20-AS1,1,1,1399520,1402046,p36.33,HGNC:27125
ENSG00000242485,MRPL20,1,-1,1401909,1407293,p36.33,HGNC:14478
ENSG00000264293,RN7SL657P,1,-1,1405460,1405752,p36.33,HGNC:46673
ENSG00000272455,MRPL20-DT,1,1,1409096,1410618,p36.33,HGNC:54814
ENSG00000235098,ANKRD65,1,-1,1418420,1421769,p36.33,HGNC:42950
ENSG00000205116,TMEM88B,1,1,1425871,1430255,p36.33,HGNC:37099
ENSG00000225285,LINC01770,1,-1,1430539,1434573,p36.33,HGNC:52560
ENSG00000179403,VWA1,1,1,1434861,1442882,p36.33,HGNC:30910
ENSG00000215915,ATAD3C,1,1,1449689,1470163,p36.33,HGNC:32151
ENSG00000160072,ATAD3B,1,1,1471765,1497848,p36.33,HGNC:24007
ENSG00000197785,ATAD3A,1,1,1512162,1534685,p36.33,HGNC:25567
ENSG00000205090,TMEM240,1,-1,1534778,1540624,p36.33,HGNC:25186
ENSG00000160075,SSU72,1,-1,1541673,1574863,p36.33,HGNC:25016
ENSG00000228594,FNDC10,1,-1,1598012,1600135,p36.33,HGNC:42951
ENSG00000197530,MIB2,1,1,1615454,1630605,p36.33,HGNC:30577
ENSG00000189409,MMP23B,1,1,1632163,1635263,p36.33,HGNC:7171
ENSG00000248333,CDK11B,1,-1,1635225,1659012,p36.33,HGNC:1729
ENSG00000189339,SLC35E2B,1,-1,1659529,1692795,p36.33,HGNC:33941
ENSG00000215914,MMP23A,1,1,1699942,1701782,p36.33,HGNC:7170
ENSG00000008128,CDK11A,1,-1,1702379,1724357,p36.33,HGNC:1730
ENSG00000215790,SLC35E2A,1,-1,1724838,1745992,p36.33,HGNC:20863
ENSG00000008130,NADK,1,-1,1751232,1780457,p36.33,HGNC:29831
ENSG00000078369,GNB1,1,-1,1785285,1891117,p36.33,HGNC:4396
ENSG00000169885,CALML6,1,1,1915108,1917296,p36.33,HGNC:24193
ENSG00000178821,TMEM52,1,-1,1917590,1919279,p36.33,HGNC:27916
ENSG00000142609,CFAP74,1,-1,1921951,2003837,p36.33,HGNC:29368
ENSG00000187730,GABRD,1,1,2019329,2030758,p36.33,HGNC:4084
ENSG00000067606,PRKCZ,1,1,2050411,2185395,p36.33,HGNC:9412
ENSG00000182873,PRKCZ-AS1,1,-1,2181794,2184389,p36.33,HGNC:40477
ENSG00000162585,FAAP20,1,-1,2184461,2212720,p36.33,HGNC:26428
ENSG00000157933,SKI,1,1,2228319,2310213,p36.32,HGNC:10896
ENSG00000116151,MORN1,1,-1,2321253,2391707,p36.32,HGNC:25852
ENSG00000157916,RER1,1,1,2391775,2405442,p36.32,HGNC:30309
ENSG00000157911,PEX10,1,-1,2403964,2413797,p36.32,HGNC:8851
ENSG00000149527,PLCH2,1,1,2425980,2505532,p36.32,HGNC:29037
ENSG00000157881,PANK4,1,-1,2508537,2526597,p36.32,HGNC:19366
ENSG00000197921,HES5,1,-1,2528745,2530263,p36.32,HGNC:19764
ENSG00000238164,TNFRSF14-AS1,1,-1,2549920,2557031,p36.32,HGNC:26966
ENSG00000157873,TNFRSF14,1,1,2555639,2565382,p36.32,HGNC:11912
ENSG00000157870,PRXL2B,1,1,2586491,2591469,p36.32,HGNC:28390
ENSG00000142606,MMEL1,1,-1,2590639,2633016,p36.32,HGNC:14668
ENSG00000237058,MMEL1-AS1,1,1,2632568,2636620,p36.32,HGNC:40695
ENSG00000215912,TTC34,1,-1,2635976,2801717,p36.32,HGNC:34297
ENSG00000169717,ACTRT2,1,1,3021467,3022903,p36.32,HGNC:24026
ENSG00000177133,PRDM16-DT,1,-1,3059615,3068437,p36.32,HGNC:48664
ENSG00000142611,PRDM16,1,1,3069168,3438621,p36.32,HGNC:14000
ENSG00000283572,MIR4251,1,1,3127975,3128035,p36.32,HGNC:38370
ENSG00000130762,ARHGEF16,1,1,3454665,3481113,p36.32,HGNC:15515
ENSG00000162591,MEGF6,1,-1,3487951,3611508,p36.32,HGNC:3232
ENSG00000207776,MIR551A,1,-1,3560695,3560790,p36.32,HGNC:32806
ENSG00000158109,TPRG1L,1,1,3625015,3630127,p36.32,HGNC:27007
ENSG00000116213,WRAP73,1,-1,3630767,3652761,p36.32,HGNC:12759
ENSG00000078900,TP73,1,1,3652516,3736201,p36.32,HGNC:12003
ENSG00000227589,TP73-AS3,1,-1,3658938,3668772,p36.32,HGNC:40590
ENSG00000235131,TP73-AS2,1,-1,3712200,3714298,p36.32,HGNC:40591
ENSG00000227372,TP73-AS1,1,-1,3735511,3747373,p36.32,HGNC:29052
ENSG00000162592,CCDC27,1,1,3746460,3771645,p36.32,HGNC:26546
ENSG00000235169,SMIM1,1,1,3772749,3775982,p36.32,HGNC:44204
ENSG00000130764,LRRC47,1,-1,3778559,3796498,p36.32,HGNC:29207
ENSG00000266075,RN7SL574P,1,1,3782815,3783111,p36.32,HGNC:46590
ENSG00000116198,CEP104,1,-1,3812086,3857396,p36.32,HGNC:24866
ENSG00000169598,DFFB,1,1,3857267,3885429,p36.32,HGNC:2773
ENSG00000198912,C1orf174,1,-1,3889125,3900293,p36.32,HGNC:27915
ENSG00000236423,LINC01134,1,1,3900352,3917225,p36.32,HGNC:49449
ENSG00000233304,LINC01346,1,1,3940486,3955262,p36.32,HGNC:50563
ENSG00000226374,LINC01345,1,-1,3944547,3949024,p36.32,HGNC:50564
ENSG00000284668,LINC02780,1,1,3976133,4012704,p36.32,HGNC:54300
ENSG00000229280,EEF1DP6,1,-1,4175528,4175899,p36.32,HGNC:51456
ENSG00000235054,LINC01777,1,1,4412027,4424689,p36.32,HGNC:52567
ENSG00000232596,LINC01646,1,1,4571481,4594016,p36.32,HGNC:52433
ENSG00000196581,AJAP1,1,1,4654609,4792534,p36.32,HGNC:30801
ENSG00000284674,LINC02781,1,1,4973381,4981568,p36.32,HGNC:54301
ENSG00000231510,LINC02782,1,-1,5086459,5090899,p36.32,HGNC:54302
ENSG00000264101,MIR4689,1,-1,5862672,5862741,p36.31,HGNC:41895
ENSG00000131697,NPHP4,1,-1,5862811,5992473,p36.31,HGNC:19104
ENSG00000069424,KCNAB2,1,1,5990927,6101193,p36.31,HGNC:6229
ENSG00000116254,CHD5,1,-1,6101787,6180321,p36.31,HGNC:16816
ENSG00000116251,RPL22,1,-1,6185020,6209389,p36.31,HGNC:10315
ENSG00000226944,RNF207-AS1,1,-1,6204840,6205780,p36.31,HGNC:41286
ENSG00000158286,RNF207,1,1,6205475,6221299,p36.31,HGNC:32947
ENSG00000116237,ICMT,1,-1,6221193,6235972,p36.31,HGNC:5350
ENSG00000225077,LINC00337,1,1,6234692,6239444,p36.31,HGNC:28620
ENSG00000173673,HES3,1,1,6244179,6245578,p36.31,HGNC:26226
ENSG00000158292,GPR153,1,-1,6247353,6261098,p36.31,HGNC:23618
ENSG00000097021,ACOT7,1,-1,6264269,6393767,p36.31,HGNC:24157
ENSG00000069812,HES2,1,-1,6412418,6424670,p36.31,HGNC:16005
ENSG00000187017,ESPN,1,1,6424776,6461367,p36.31,HGNC:13281
ENSG00000265392,MIR4252,1,-1,6429834,6429896,p36.31,HGNC:38384
ENSG00000215788,TNFRSF25,1,-1,6460786,6466175,p36.31,HGNC:11910
ENSG00000171680,PLEKHG5,1,-1,6467122,6520074,p36.31,HGNC:29105
ENSG00000162408,NOL9,1,-1,6521347,6554513,p36.31,HGNC:26265
ENSG00000253022,RNU6-731P,1,1,6540854,6540964,p36.31,HGNC:47694
ENSG00000173662,TAS1R1,1,1,6555307,6579755,p36.31,HGNC:14448
ENSG00000204859,ZBTB48,1,1,6579994,6589280,p36.31,HGNC:4930
ENSG00000162413,KLHL21,1,-1,6590724,6614607,p36.31,HGNC:29041
ENSG00000116273,PHF13,1,1,6613731,6624030,p36.31,HGNC:22983
ENSG00000041988,THAP3,1,1,6624866,6635586,p36.31,HGNC:20855
ENSG00000007923,DNAJC11,1,-1,6634168,6701924,p36.31,HGNC:25570
ENSG00000228750,LINC01672,1,1,6724637,6730012,p36.31,HGNC:52460
ENSG00000237436,CAMTA1-DT,1,-1,6783892,6784843,p36.31,HGNC:53020
ENSG00000171735,CAMTA1,1,1,6785454,7769706,p36.23,HGNC:18806
ENSG00000207056,RNU1-8P,1,1,7219360,7219524,p36.23,HGNC:48307
ENSG00000237402,CAMTA1-IT1,1,1,7368942,7370270,p36.23,HGNC:41446
ENSG00000237728,CAMTA1-AS2,1,-1,7382487,7389754,p36.23,HGNC:40855
ENSG00000225126,CAMTA1-AS1,1,-1,7441096,7441554,p36.23,HGNC:40856
ENSG00000049245,VAMP3,1,1,7771296,7781432,p36.23,HGNC:12644
ENSG00000049246,PER3,1,1,7784291,7845177,p36.23,HGNC:8847
ENSG00000049247,UTS2,1,-1,7843083,7853512,p36.23,HGNC:12636
ENSG00000049249,TNFRSF9,1,-1,7915871,7943165,p36.23,HGNC:11924
ENSG00000116288,PARK7,1,1,7954291,7985505,p36.23,HGNC:16369
ENSG00000116285,ERRFI1,1,-1,8004404,8026309,p36.23,HGNC:18185
ENSG00000227634,LINC01714,1,1,8201518,8215210,p36.23,HGNC:52501
ENSG00000200975,RNU1-7P,1,-1,8206434,8206597,p36.23,HGNC:48306
ENSG00000251977,RNU6-991P,1,-1,8292157,8292263,p36.23,HGNC:47954
