GeneId,GeneName,Chromosome,Strand,GeneStart,GeneEnd,KaryotypeBand,Synonyms
ENSG00000225975,LINC01534,19,-1,37176342,37178351,q13.12,101927621;AC074138.3;ENSG00000225975;Hs.125653;OTTHUMG00000048158
ENSG00000189042,ZNF567,19,1,37178514,37218603,q13.12,28696
ENSG00000267041,ZNF850,19,-1,37205285,37263727,q13.12,27994
ENSG00000267254,ZNF790-AS1,19,1,37288420,37319017,q13.12,284408;CTD-2162K18.5;ENSG00000267254;Hs.570010;OTTHUMG00000180904
ENSG00000197863,ZNF790,19,-1,37308330,37341689,q13.12,33114
ENSG00000251247,ZNF345,19,1,37341263,37403931,q13.12,16367
ENSG00000185869,ZNF829,19,-1,37379026,37407193,q13.12,34032
ENSG00000243297,RPL31P61,19,1,37392644,37393019,q13.12,35635
ENSG00000198453,ZNF568,19,1,37407231,37489602,q13.12,25392
ENSG00000197050,ZNF420,19,1,37498759,37621216,q13.12,20649
ENSG00000196967,ZNF585A,19,-1,37597636,37663643,q13.12,26305
ENSG00000245680,ZNF585B,19,-1,37672481,37709055,q13.12,30948
ENSG00000188283,ZNF383,19,1,37708828,37734828,q13.12,18609
ENSG00000226686,LINC01535,19,1,37742814,37756437,q13.12,AC012309.5;ENSG00000226686;Hs.601633;Hs.633102;OTTHUMG00000048167
ENSG00000181666,ZNF875,19,1,37803739,37860267,q13.12,4928
ENSG00000189164,ZNF527,19,1,37861963,37883968,q13.12,29385
ENSG00000196437,ZNF569,19,-1,37902057,37960177,q13.12,24737
ENSG00000171827,ZNF570,19,1,37958487,37976260,q13.12,26416
ENSG00000266916,ZNF793-AS1,19,-1,37988063,37997948,q13.12,101927720;CTD-3064H18.1;ENSG00000266916;Hs.18070;OTTHUMG00000181988
ENSG00000188227,ZNF793,19,1,37997841,38039664,q13.12,33115
ENSG00000267470,ZNF571-AS1,19,1,38039816,38078249,q13.12,44324
ENSG00000171817,ZNF540,19,1,38042308,38104998,q13.12,25331
ENSG00000180479,ZNF571,19,-1,38045684,38085673,q13.12,25000
ENSG00000120784,ZFP30,19,-1,38104650,38183238,q13.12,29555
ENSG00000196381,ZNF781,19,-1,38158652,38183223,q13.12,26745
ENSG00000267319,SELENOKP1,19,-1,38184181,38184465,q13.12,CTD-2528L19.3;ENSG00000267319;OTTHUMG00000182109
ENSG00000198182,ZNF607,19,-1,38187264,38210691,q13.12,28192
ENSG00000189144,ZNF573,19,-1,38226734,38307940,q13.12-q13.13,26420
ENSG00000225868,WDR87BP,19,-1,38314362,38345855,q13.13,100631378;AC016582.2;ENSG00000225868;Hs.726940;OTTHUMG00000048186
ENSG00000171804,WDR87,19,-1,38375463,38397317,q13.13,29934
ENSG00000105738,SIPA1L3,19,1,38397868,38699012,q13.13,23801
ENSG00000266428,RN7SL663P,19,1,38690874,38691170,q13.13,46679
ENSG00000011332,DPF1,19,-1,38701646,38720354,q13.2,20225
ENSG00000167642,SPINT2,19,1,38734675,38783254,q13.2,11247
ENSG00000167641,PPP1R14A,19,-1,38741877,38747231,q13.2,14871
ENSG00000167644,C19orf33,19,1,38794801,38795649,q13.2,16668
ENSG00000167645,YIF1B,19,-1,38795753,38807913,q13.2,30511
ENSG00000099337,KCNK6,19,1,38810484,38819660,q13.2,6281
ENSG00000099338,CATSPERG,19,1,38826415,38861589,q13.2,25243
ENSG00000099341,PSMD8,19,1,38865176,38874464,q13.2,9566
ENSG00000179168,GGN,19,-1,38874905,38878722,q13.2,18869
ENSG00000188766,SPRED3,19,1,38879061,38886881,q13.2,31041
ENSG00000130244,FAM98C,19,1,38893775,38899728,q13.2,27119
ENSG00000171777,RASGRP4,19,-1,38899695,38916945,q13.2,18958
ENSG00000196218,RYR1,19,1,38924339,39078204,q13.2,10483
ENSG00000104814,MAP4K1,19,-1,39078281,39109522,q13.2,6863
ENSG00000267291,MAP4K1-AS1,19,1,39086986,39092334,q13.2,CTB-186G2.1;ENSG00000267291;Hs.570011;OTTHUMG00000180864
ENSG00000178982,EIF3K,19,1,39109735,39127595,q13.2,24656
ENSG00000130402,ACTN4,19,1,39138289,39222223,q13.2,166
ENSG00000182472,CAPN12,19,-1,39220827,39260544,q13.2,13249
ENSG00000205076,LGALS7,19,-1,39261611,39264132,q13.2,6568
ENSG00000178934,LGALS7B,19,1,39279851,39282389,q13.2,34447
ENSG00000207296,RNU6-140P,19,-1,39287642,39287749,q13.2,47103
ENSG00000171747,LGALS4,19,-1,39292311,39304004,q13.2,6565
ENSG00000104823,ECH1,19,-1,39306062,39322645,q13.2,3149
ENSG00000104824,HNRNPL,19,-1,39327028,39342987,q13.2,5045
ENSG00000187994,RINL,19,-1,39358470,39368919,q13.2,24795
ENSG00000068903,SIRT2,19,-1,39369197,39390502,q13.2,10886
ENSG00000104825,NFKBIB,19,1,39390340,39399533,q13.2,7798
ENSG00000262484,CCER2,19,-1,39399620,39402798,q13.2,44662
ENSG00000104835,SARS2,19,-1,39405906,39440495,q13.2,17697
ENSG00000128626,MRPS12,19,1,39421188,39423802,q13.2,10380
ENSG00000269486,ERVK9-11,19,-1,39425976,39429272,q13.2,CTC-360G5.9;ENSG00000269486;OTTHUMG00000182717
ENSG00000269190,FBXO17,19,-1,39432044,39466550,q13.2,18754
ENSG00000161243,FBXO27,19,-1,39481354,39523425,q13.2,18753
ENSG00000183760,ACP7,19,1,39574553,39602133,q13.2,390928;610490;ENSG00000183760;Hs.448934;OTTHUMG00000182799;PAPL
ENSG00000130669,PAK4,19,1,39616410,39673456,q13.2,16059
ENSG00000188505,NCCRP1,19,1,39687601,39692524,q13.2,33739
ENSG00000179751,SYCN,19,-1,39693471,39694906,q13.2,18442
ENSG00000268510,IFNL3P1,19,-1,39727073,39727933,q13.2,44483
ENSG00000197110,IFNL3,19,-1,39734246,39735646,q13.2,18365
ENSG00000272395,IFNL4,19,-1,39737773,39739219,q13.2,44480
ENSG00000213926,MSRB1P1,19,-1,39745556,39745909,q13.2,43985
ENSG00000272311,IFNL4P1,19,1,39755022,39756457,q13.2,45090
ENSG00000183709,IFNL2,19,1,39759154,39760732,q13.2,18364
ENSG00000182393,IFNL1,19,1,39786965,39789313,q13.2,18363
ENSG00000128011,LRFN1,19,-1,39797208,39805976,q13.2,29290
ENSG00000130755,GMFG,19,-1,39818993,39833012,q13.2,4374
ENSG00000179134,SAMD4B,19,1,39833036,39876350,q13.2,25492
ENSG00000241983,RN7SL566P,19,1,39859793,39860086,q13.2,46582
ENSG00000006712,PAF1,19,-1,39876492,39881835,q13.2,25459
ENSG00000063322,MED29,19,1,39881943,39891277,q13.2,23074
ENSG00000128016,ZFP36,19,1,39897453,39900052,q13.2,12862
ENSG00000266559,MIR4530,19,-1,39900263,39900318,q13.2,41764
ENSG00000090924,PLEKHG2,19,1,39903225,39919054,q13.2,29515
ENSG00000105193,RPS16,19,-1,39923847,39926588,q13.2,10396
ENSG00000196235,SUPT5H,19,1,39926796,39967310,q13.2,11469
ENSG00000105197,TIMM50,19,1,39971052,39984422,q13.2,23656
ENSG00000090932,DLL3,19,1,39989535,39999121,q13.2,2909
ENSG00000186838,SELENOV,19,1,40005753,40011326,q13.2,348303;607919;ENSG00000186838;Hs.319284;OTTHUMG00000166446;SELV
ENSG00000176401,EID2B,19,-1,40021630,40023494,q13.2,26796
ENSG00000269584,TDGF1P7,19,1,40025103,40025661,q13.2,11707
ENSG00000176396,EID2,19,-1,40028890,40030870,q13.2,28292
ENSG00000244253,RPS29P24,19,1,40079595,40079765,q13.2,35794
ENSG00000243581,RPS29P25,19,1,40081621,40081791,q13.2,35649
ENSG00000239320,RPS29P26,19,1,40088472,40088642,q13.2,36490
ENSG00000105198,LGALS13,19,1,40093164,40098116,q13.2,15449
ENSG00000268243,RPS29P30,19,1,40135142,40135252,q13.2,AC005176.3;ENSG00000268243;OTTHUMG00000183082
ENSG00000249861,LGALS16,19,1,40146534,40151287,q13.2,40039
ENSG00000240320,RPS29P27,19,1,40188544,40188713,q13.2,AC006133.3;ENSG00000240320;OTTHUMG00000158194
ENSG00000006659,LGALS14,19,1,40194946,40200084,q13.2,30054
ENSG00000105205,CLC,19,-1,40221890,40228668,q13.2,2014
ENSG00000213921,LEUTX,19,1,40267235,40276775,q13.2,31953
ENSG00000105204,DYRK1B,19,-1,40315990,40324841,q13.2,3092
ENSG00000105202,FBL,19,-1,40325098,40337054,q13.2,3599
ENSG00000090920,FCGBP,19,-1,40353963,40440533,q13.2,13572
ENSG00000187534,PRR13P5,19,-1,40448563,40449634,q13.2,CTC-471F3.4;ENSG00000187534;OTTHUMG00000182585
ENSG00000013275,PSMC4,19,1,40476912,40487348,q13.2,9551
ENSG00000187187,ZNF546,19,1,40490041,40523514,q13.2,28671
ENSG00000128000,ZNF780B,19,-1,40534167,40562116,q13.2,33109
ENSG00000197782,ZNF780A,19,-1,40575059,40596845,q13.2,27603
ENSG00000230086,VN1R96P,19,-1,40627218,40628075,q13.2,37416
ENSG00000130758,MAP3K10,19,1,40697651,40721482,q13.2,6849
ENSG00000174521,TTC9B,19,-1,40721965,40724306,q13.2,26395
ENSG00000105219,CCNP,19,-1,40728115,40732597,q13.2,25805
ENSG00000105221,AKT2,19,-1,40736224,40791443,q13.2,392
ENSG00000207631,MIR641,19,-1,40788450,40788548,q13.2,32897
ENSG00000206674,RNU6-945P,19,-1,40805385,40805491,q13.2,47908
ENSG00000160392,C19orf47,19,-1,40825443,40854434,q13.2,26723
ENSG00000105223,PLD3,19,1,40854363,40886346,q13.2,17158
ENSG00000160396,HIPK4,19,-1,40885178,40896094,q13.2,19007
ENSG00000105227,PRX,19,-1,40899675,40919273,q13.2,13797
ENSG00000197019,SERTAD1,19,-1,40927499,40931932,q13.2,17932
ENSG00000167565,SERTAD3,19,-1,40946751,40950612,q13.2,17931
ENSG00000268366,SERTAD3-AS1,19,1,40949343,40949994,q13.2,CTC-492K19.4;ENSG00000268366;Hs.579914;OTTHUMG00000182596
ENSG00000090013,BLVRB,19,-1,40953696,40971747,q13.2,1063
ENSG00000160460,SPTBN4,19,1,40972148,41082370,q13.2,14896
ENSG00000160410,SHKBP1,19,1,41082757,41097305,q13.2,19214
ENSG00000090006,LTBP4,19,1,41098789,41135725,q13.2,6717
ENSG00000105245,NUMBL,19,-1,41172596,41196877,q13.2,8061
ENSG00000123815,COQ8B,19,-1,41197434,41224112,q13.2,19041
ENSG00000223284,RNU6-195P,19,-1,41213960,41214068,q13.2,47158
ENSG00000086544,ITPKC,19,1,41223008,41246765,q13.2,14897
ENSG00000188493,C19orf54,19,-1,41246761,41257458,q13.2,24758
ENSG00000077312,SNRPA,19,1,41256542,41271294,q13.2,11151
ENSG00000261857,MIA,19,1,41277553,41283395,q13.2,7076
ENSG00000268975,MIA-RAB4B,19,1,41277553,41292590,q13.2,48352
ENSG00000167578,RAB4B,19,1,41284121,41302847,q13.2,9782
ENSG00000171570,RAB4B-EGLN2,19,1,41284147,41314103,q13.2,44465
ENSG00000269858,EGLN2,19,1,41304901,41314338,q13.2,14660
ENSG00000233622,CYP2T1P,19,-1,41314430,41317295,q13.2,18852
ENSG00000237118,CYP2F2P,19,-1,41324626,41332677,q13.2,18851
ENSG00000255974,CYP2A6,19,-1,41349443,41356352,q13.2,2610
ENSG00000198077,CYP2A7,19,-1,41381344,41388657,q13.2,2611
ENSG00000130612,CYP2G1P,19,1,41396731,41406413,q13.2,2633
ENSG00000198251,CYP2A7P2,19,-1,41414377,41416754,q13.2,CTC-490E21.13;ENSG00000198251;OTTHUMG00000182829
ENSG00000256612,CYP2B7P,19,1,41430124,41456565,q13.2,2616
ENSG00000197408,CYP2B6,19,1,41497204,41524303,q13.2,2615
ENSG00000213908,CYP2A7P1,19,-1,41530172,41533625,q13.2,2612
ENSG00000268101,CYP2G2P,19,-1,41556354,41568349,q13.2,15653
ENSG00000197838,CYP2A13,19,1,41594377,41602100,q13.2,2608
ENSG00000197446,CYP2F1,19,1,41620337,41634271,q13.2,2632
ENSG00000268529,CYP2T3P,19,1,41640627,41643213,q13.2,18853
ENSG00000224476,RPL36P16,19,1,41675766,41676071,q13.2,37010
ENSG00000264423,RN7SL718P,19,-1,41696852,41697134,q13.2,46734
ENSG00000167600,CYP2S1,19,1,41698954,41713444,q13.2,15654
ENSG00000167601,AXL,19,1,41725108,41767671,q13.2,905
ENSG00000105323,HNRNPUL1,19,1,41768401,41813503,q13.2,17011
ENSG00000239868,RN7SL34P,19,-1,41792320,41792599,q13.2,46050
ENSG00000105329,TGFB1,19,-1,41807492,41859816,q13.2,11766
ENSG00000142039,CCDC97,19,1,41816094,41830788,q13.2,28289
ENSG00000142046,TMEM91,19,1,41856816,41889988,q13.2,32393
ENSG00000123810,B9D2,19,-1,41860326,41870078,q13.2,28636
ENSG00000248098,BCKDHA,19,1,41884215,41930910,q13.2,986
ENSG00000077348,EXOSC5,19,-1,41892279,41903384,q13.2,24662
ENSG00000177191,B3GNT8,19,-1,41931264,41934635,q13.2,24139
ENSG00000105341,DMAC2,19,-1,41937223,41946622,q13.2,25496
ENSG00000204978,ERICH4,19,1,41949063,41950670,q13.2,34497
ENSG00000267107,PCAT19,19,-1,41960074,42006559,q13.2,100505495;AC011526.1;ENSG00000267107;Hs.648878;OTTHUMG00000182344
ENSG00000269800,PLEKHA3P1,19,-1,42027403,42028349,q13.2,19648
ENSG00000270164,LINC01480,19,1,42041545,42043266,q13.2,AC006129.4;ENSG00000270164;Hs.158951;OTTHUMG00000184156
ENSG00000007129,CEACAM21,19,1,42055886,42093197,q13.2,28834
ENSG00000239736,CEACAMP3,19,1,42106090,42112339,q13.2,1825
ENSG00000269266,DNAJC19P2,19,-1,42111696,42112026,q13.2,45065
ENSG00000105352,CEACAM4,19,-1,42125344,42133442,q13.2,1816
ENSG00000268997,DNAJC19P3,19,-1,42144937,42145267,q13.2,45066
ENSG00000007306,CEACAM7,19,-1,42177235,42210895,q13.2,1819
ENSG00000105388,CEACAM5,19,1,42212504,42233718,q13.2,1817
ENSG00000086548,CEACAM6,19,1,42254885,42276113,q13.2,1818
ENSG00000170956,CEACAM3,19,1,42300369,42315591,q13.2,1815
ENSG00000269119,HNRNPA1P52,19,1,42333746,42334992,q13.2,48782
ENSG00000183103,LYPD4,19,-1,42341148,42348760,q13.2,28659
ENSG00000142025,DMRTC2,19,1,42348806,42356401,q13.2,13911
ENSG00000105372,RPS19,19,1,42363988,42376994,q13.2,10402
ENSG00000105369,CD79A,19,1,42381190,42385439,q13.2,1698
ENSG00000076928,ARHGEF1,19,1,42387228,42434302,q13.2,681
ENSG00000268041,ERFL,19,-1,42412671,42414249,q13.2,CTD-2575K13.6;ENSG00000268041;Hs.590950;OTTHUMG00000182736
ENSG00000105404,RABAC1,19,-1,42460833,42463542,q13.2,9794
ENSG00000105409,ATP1A3,19,-1,42470734,42501649,q13.2,801
ENSG00000105737,GRIK5,19,-1,42502473,42573650,q13.2,4583
ENSG00000105732,ZNF574,19,1,42572629,42585701,q13.2,26166
ENSG00000028277,POU2F2,19,-1,42590263,42700737,q13.2,9213
ENSG00000266226,MIR4323,19,-1,42637597,42637665,q13.2,38394
ENSG00000160570,DEDD2,19,-1,42702750,42724292,q13.2,24450
ENSG00000167625,ZNF526,19,1,42724423,42732353,q13.2,29415
ENSG00000105723,GSK3A,19,-1,42734338,42746777,q13.2,4616
ENSG00000105722,ERF,19,-1,42751724,42759309,q13.2,3444
ENSG00000079432,CIC,19,1,42772689,42799949,q13.2,14214
ENSG00000079462,PAFAH1B3,19,-1,42801185,42807698,q13.2,8576
ENSG00000188368,PRR19,19,1,42806250,42814973,q13.2,33728
ENSG00000167619,TMEM145,19,1,42817477,42829214,q13.2,26912
ENSG00000105429,MEGF8,19,1,42829761,42882921,q13.2,3233
ENSG00000105427,CNFN,19,-1,42891171,42894439,q13.2,30183
ENSG00000213904,LIPE-AS1,19,1,42901280,43156507,q13.2,48589
ENSG00000079435,LIPE,19,-1,42905659,42931578,q13.2,6621
ENSG00000189377,CXCL17,19,-1,42932440,42947200,q13.2,19232
ENSG00000253048,RNU4-60P,19,1,42977027,42977161,q13.2,46996
ENSG00000079385,CEACAM1,19,-1,43011456,43065386,q13.2,1814
ENSG00000230558,CEACAMP2,19,-1,43064585,43065902,q13.2,1824
ENSG00000124469,CEACAM8,19,-1,43084393,43099207,q13.2,1820
ENSG00000233681,CEACAMP1,19,-1,43124364,43137186,q13.2,1821
ENSG00000231561,CEACAMP5,19,1,43158352,43173228,q13.2,1827
ENSG00000243167,RPS10P28,19,1,43174157,43174968,q13.2,35511
ENSG00000221826,PSG3,19,-1,43225790,43244721,q13.2,9520
ENSG00000124467,PSG8,19,-1,43256838,43359843,q13.2,9525
ENSG00000238092,CEACAMP6,19,-1,43285358,43290747,q13.2,1828
ENSG00000225877,PSG8-AS1,19,1,43326015,43331030,q13.2,100289650;AC004603.4;ENSG00000225877;Hs.680622;OTTHUMG00000151551
ENSG00000248257,PSG10P,19,-1,43343520,43359870,q13.2,9515
ENSG00000231924,PSG1,19,-1,43370616,43383974,q13.2,9514
ENSG00000170848,PSG6,19,-1,43406231,43423715,q13.31,9523
ENSG00000221878,PSG7,19,-1,43428286,43441330,q13.31,9524
ENSG00000227349,CEACAMP7,19,-1,43453655,43454539,q13.31,1829
ENSG00000243130,PSG11,19,-1,43511808,43530664,q13.31,9516
ENSG00000236932,CEACAMP8,19,-1,43540021,43545400,q13.31,1830
ENSG00000242221,PSG2,19,-1,43568363,43587197,q13.31,9519
ENSG00000230529,CEACAMP9,19,-1,43600608,43601512,q13.31,1831
ENSG00000204941,PSG5,19,-1,43670408,43690688,q13.31,9522
ENSG00000243137,PSG4,19,-1,43696854,43711451,q13.31,9521
ENSG00000241104,CEACAMP10,19,-1,43715943,43752798,q13.31,1822
ENSG00000183668,PSG9,19,-1,43715943,43773682,q13.31,9526
ENSG00000236123,CEACAMP11,19,-1,43783085,43788470,q13.31,1823
ENSG00000230681,CEACAMP4,19,-1,43807323,43808675,q13.31,1826
ENSG00000204936,CD177,19,1,43857811,43867480,q13.31,30072
ENSG00000204933,CD177P1,19,-1,43876894,43883276,q13.31,34508
ENSG00000131126,TEX101,19,1,43905648,43922763,q13.31,30722
ENSG00000124466,LYPD3,19,-1,43964939,43969812,q13.31,24880
ENSG00000176531,PHLDB3,19,-1,43979106,44009087,q13.31,30499
ENSG00000105755,ETHE1,19,-1,44010871,44031396,q13.31,23287
ENSG00000176472,ZNF575,19,1,44029649,44040282,q13.31,27606
ENSG00000073050,XRCC1,19,-1,44047192,44084625,q13.31,12828
ENSG00000234465,PINLYP,19,1,44080952,44088116,q13.31,44206
ENSG00000167378,IRGQ,19,-1,44088521,44100287,q13.31,24868
ENSG00000124444,ZNF576,19,1,44100544,44105309,q13.31,28357
ENSG00000226763,SRRM5,19,1,44100769,44118649,q13.31,37248
ENSG00000131116,ZNF428,19,-1,44111371,44124026,q13.31,20804
ENSG00000105767,CADM4,19,-1,44126520,44143991,q13.31,30825
ENSG00000011422,PLAUR,19,-1,44150247,44174699,q13.31,9053
ENSG00000239948,RN7SL368P,19,-1,44164652,44164928,q13.31,46384
ENSG00000124449,IRGC,19,1,44220162,44224173,q13.31,28835
ENSG00000105771,SMG9,19,-1,44235301,44259142,q13.31,25763
ENSG00000104783,KCNN4,19,-1,44270685,44285409,q13.31,6293
ENSG00000159871,LYPD5,19,-1,44300081,44331358,q13.31,26397
ENSG00000167637,ZNF283,19,1,44331444,44353307,q13.31,13077
ENSG00000176222,ZNF404,19,-1,44376515,44405537,q13.31,19417
ENSG00000267191,ZNF45-AS1,19,1,44406153,44430697,q13.31,ENSG00000267191;OTTHUMG00000182188;RP11-15A1.2
ENSG00000124459,ZNF45,19,-1,44416781,44439430,q13.31,13111
ENSG00000159905,ZNF221,19,1,44455375,44471861,q13.31,13014
ENSG00000204920,ZNF155,19,1,44472014,44502477,q13.31,12940
ENSG00000266921,ZNF230-DT,19,-1,44501048,44506988,q13.31,101928063;ENSG00000266921;Hs.657942;OTTHUMG00000182306;RP11-15A1.7
ENSG00000159882,ZNF230,19,1,44507100,44518078,q13.31,13024
ENSG00000267144,ZNF222-DT,19,-1,44527756,44529414,q13.31,AC067968.3;ENSG00000267144;Hs.579650;OTTHUMG00000182308
ENSG00000159885,ZNF222,19,1,44529494,44537265,q13.31,13015
ENSG00000178386,ZNF223,19,1,44555520,44572144,q13.31,13016
ENSG00000186026,ZNF284,19,1,44576297,44593766,q13.31,13078
ENSG00000253021,RNU6-902P,19,-1,44589366,44589456,q13.31,47865
ENSG00000267680,ZNF224,19,1,44598492,44612479,q13.31,13017
ENSG00000256294,ZNF225,19,1,44616334,44637027,q13.31,13018
ENSG00000263002,ZNF234,19,1,44645710,44663156,q13.31,13027
ENSG00000167380,ZNF226,19,1,44669226,44682534,q13.31,13019
ENSG00000131115,ZNF227,19,1,44711700,44741421,q13.31,13020
ENSG00000159917,ZNF235,19,-1,44732882,44809199,q13.31,12866
ENSG00000159915,ZNF233,19,1,44754318,44779470,q13.31,30946
ENSG00000267590,NDUFA3P1,19,1,44801257,44801508,q13.31,45043
ENSG00000062370,ZNF112,19,-1,44830708,44871377,q13.31,12892
ENSG00000267508,ZNF285,19,-1,44886459,44905774,q13.31,13079
ENSG00000167383,ZNF229,19,-1,44921685,44952766,q13.31,13022
ENSG00000176761,ZNF285B,19,1,44971858,44977444,q13.31,33262
ENSG00000167384,ZNF180,19,-1,44979854,45004576,q13.31,12970
ENSG00000176395,CEACAM20,19,-1,45005729,45033811,q13.31,24879
ENSG00000230666,CEACAM22P,19,-1,45041045,45124119,q13.31,38029
ENSG00000216588,IGSF23,19,1,45116940,45140081,q13.31,40040
ENSG00000266903,CEACAM16-AS1,19,-1,45135500,45222031,q13.31-q13.32,CTB-171A8.1;ENSG00000266903;OTTHUMG00000180497
ENSG00000073008,PVR,19,1,45147098,45166850,q13.31,9705
ENSG00000186567,CEACAM19,19,1,45165545,45187631,q13.31,31951
ENSG00000213892,CEACAM16,19,1,45202421,45213986,q13.32,31948
ENSG00000069399,BCL3,19,1,45250962,45263301,q13.32,998
ENSG00000142273,CBLC,19,1,45281126,45303891,q13.32,15961
ENSG00000187244,BCAM,19,1,45312328,45324673,q13.32,6722
ENSG00000130202,NECTIN2,19,1,45349432,45392485,q13.32,9707
ENSG00000130204,TOMM40,19,1,45393826,45406946,q13.32,18001
ENSG00000130203,APOE,19,1,45409011,45412650,q13.32,613
ENSG00000130208,APOC1,19,1,45417504,45422606,q13.32,607
ENSG00000214855,APOC1P1,19,1,45430061,45434643,q13.32,608
ENSG00000267467,APOC4,19,1,45445495,45452820,q13.32,611
ENSG00000224916,APOC4-APOC2,19,1,45445495,45452822,q13.32,44426
ENSG00000234906,APOC2,19,1,45449243,45452822,q13.32,609
ENSG00000104853,CLPTM1,19,1,45457842,45496599,q13.32,2087
ENSG00000104856,RELB,19,1,45504688,45541452,q13.32,9956
ENSG00000104859,CLASRP,19,1,45542298,45574214,q13.32,17731
ENSG00000207003,RNU6-611P,19,1,45550716,45550819,q13.32,47574
ENSG00000170684,ZNF296,19,-1,45574758,45579846,q13.32,15981
ENSG00000267348,GEMIN7-AS1,19,-1,45579768,45593649,q13.32,CTB-179K24.3;ENSG00000267348;Hs.662696;OTTHUMG00000181770
ENSG00000142252,GEMIN7,19,1,45582453,45594782,q13.32,20045
ENSG00000007047,MARK4,19,1,45582546,45808541,q13.32,13538
ENSG00000104866,PPP1R37,19,1,45594654,45651335,q13.32,27607
ENSG00000267346,EIF5AP3,19,1,45631827,45632288,q13.32,3304
ENSG00000179846,NKPD1,19,-1,45653008,45663408,q13.32,24739
ENSG00000007255,TRAPPC6A,19,-1,45666186,45681495,q13.32,23069
ENSG00000189114,BLOC1S3,19,1,45682003,45685059,q13.32,20914
ENSG00000130201,EXOC3L2,19,-1,45715879,45737469,q13.32,30162
ENSG00000104879,CKM,19,-1,45809672,45826235,q13.32,1994
ENSG00000242675,RPS16P9,19,-1,45835956,45836382,q13.32,35659
ENSG00000104892,KLC3,19,1,45836692,45854778,q13.32,20717
ENSG00000104884,ERCC2,19,-1,45853095,45874176,q13.32,3434
ENSG00000104881,PPP1R13L,19,-1,45882892,45909607,q13.32,18838
ENSG00000117877,POLR1G,19,1,45909467,45914024,q13.32,24219
ENSG00000012061,ERCC1,19,-1,45910591,45982086,q13.32,3433
ENSG00000125740,FOSB,19,1,45971253,45978437,q13.32,3797
ENSG00000125744,RTN2,19,-1,45988547,46000319,q13.32,10468
ENSG00000213889,PPM1N,19,1,45992035,46005768,q13.32,26845
ENSG00000125753,VASP,19,1,46009837,46030241,q13.32,12652
ENSG00000125741,OPA3,19,-1,46030685,46105470,q13.32,8142
ENSG00000177464,GPR4,19,-1,46093022,46105466,q13.32,4497
ENSG00000125746,EML2,19,-1,46110252,46148887,q13.32,18035
ENSG00000199066,MIR330,19,-1,46142252,46142345,q13.32,31771
ENSG00000267757,EML2-AS1,19,1,46144752,46146098,q13.32,48331
ENSG00000241226,RN7SL836P,19,1,46154768,46155060,q13.32,46852
ENSG00000010310,GIPR,19,1,46171502,46186982,q13.32,4271
ENSG00000207773,MIR642A,19,1,46178186,46178282,q13.32,32898
ENSG00000125743,SNRPD2,19,-1,46190712,46195827,q13.32,11159
ENSG00000011478,QPCTL,19,1,46195741,46207247,q13.32,25952
ENSG00000177051,FBXO46,19,-1,46213887,46234162,q13.32,25069
ENSG00000237452,MEIOSIN,19,1,46236509,46267792,q13.32,AC074212.3;ENSG00000237452;Hs.721835;OTTHUMG00000156178
ENSG00000177045,SIX5,19,-1,46268043,46272484,q13.32,10891
ENSG00000267395,DM1-AS,19,1,46271054,46275762,q13.32,AC074212.6;ENSG00000267395;Hs.664071;OTTHUMG00000182333
ENSG00000104936,DMPK,19,-1,46272975,46285810,q13.32,2933
ENSG00000185800,DMWD,19,-1,46286205,46296060,q13.32,2936
ENSG00000104941,RSPH6A,19,-1,46298968,46318577,q13.32,14241
ENSG00000125755,SYMPK,19,-1,46318668,46366548,q13.32,22935
ENSG00000170608,FOXA3,19,1,46367247,46377055,q13.32,5023
ENSG00000170604,IRF2BP1,19,-1,46386866,46389376,q13.32,21728
ENSG00000176182,MYPOP,19,-1,46393278,46405862,q13.32,20178
ENSG00000188425,NANOS2,19,-1,46416475,46418036,q13.32,23292
ENSG00000104967,NOVA2,19,-1,46436992,46476804,q13.32,7887
ENSG00000104983,CCDC61,19,1,46498339,46524576,q13.32,33629
ENSG00000211580,MIR769,19,1,46522190,46522307,q13.32,33138
ENSG00000008438,PGLYRP1,19,-1,46522411,46526323,q13.32,8904
ENSG00000204869,IGFL4,19,-1,46543006,46580376,q13.32,32931
ENSG00000188624,IGFL3,19,-1,46623328,46627931,q13.32,32930
ENSG00000259339,TGIF1P1,19,-1,46640003,46640804,q13.32,30730
ENSG00000204866,IGFL2,19,1,46646363,46664556,q13.32,32929
ENSG00000268621,IGFL2-AS1,19,-1,46692423,46706340,q13.32,645553;AC006262.5;ENSG00000268621;Hs.613068;OTTHUMG00000182496
ENSG00000268879,IGFL1P1,19,1,46699495,46700580,q13.32,32956
ENSG00000269637,RPL12P41,19,1,46722680,46723177,q13.32,35999
ENSG00000188293,IGFL1,19,1,46733009,46734500,q13.32,24093
ENSG00000268238,IGFL1P2,19,-1,46763677,46764115,q13.32,32957
ENSG00000124440,HIF3A,19,1,46800303,46846690,q13.32,15825
ENSG00000199796,RNU6-924P,19,-1,46809727,46809834,q13.32,47887
ENSG00000011485,PPP5C,19,1,46850251,46896238,q13.32,9322
ENSG00000169515,CCDC8,19,-1,46913629,46916841,q13.32,25367
ENSG00000182013,PNMA8A,19,-1,46969748,46974820,q13.32,25578
ENSG00000230510,PPP5D1P,19,-1,46984053,47104457,q13.32,44209
